fecha,clausura
15/06/2017 00:00,2424.91
16/06/2017 00:00,2484.68
17/06/2017 00:00,2630
18/06/2017 00:00,2516.98
19/06/2017 00:00,2598
20/06/2017 00:00,2740
21/06/2017 00:00,2657.04
22/06/2017 00:00,2713.48
23/06/2017 00:00,2685.05
24/06/2017 00:00,2557.66
25/06/2017 00:00,2502.03
26/06/2017 00:00,2421.22
27/06/2017 00:00,2565
28/06/2017 00:00,2559.9
29/06/2017 00:00,2541.59
30/06/2017 00:00,2465.49
01/07/2017 00:00,2412.41
02/07/2017 00:00,2504.37
03/07/2017 00:00,2550.47
04/07/2017 00:00,2596.12
05/07/2017 00:00,2602.9
06/07/2017 00:00,2600.39
07/07/2017 00:00,2501.46
08/07/2017 00:00,2550.07
09/07/2017 00:00,2502.28
10/07/2017 00:00,2323.45
11/07/2017 00:00,2305.98
12/07/2017 00:00,2388
13/07/2017 00:00,2339.99
14/07/2017 00:00,2213.37
15/07/2017 00:00,1970.51
16/07/2017 00:00,1917.63
17/07/2017 00:00,2226
18/07/2017 00:00,2303.71
19/07/2017 00:00,2265.21
20/07/2017 00:00,2875.03
21/07/2017 00:00,2670
22/07/2017 00:00,2832.71
23/07/2017 00:00,2749.02
24/07/2017 00:00,2759.98
25/07/2017 00:00,2564.82
26/07/2017 00:00,2524.99
27/07/2017 00:00,2666.33
28/07/2017 00:00,2777.01
29/07/2017 00:00,2680.56
30/07/2017 00:00,2742.37
31/07/2017 00:00,2855.81
01/08/2017 00:00,2731
02/08/2017 00:00,2703.51
03/08/2017 00:00,2793.37
04/08/2017 00:00,2855
05/08/2017 00:00,3263.62
06/08/2017 00:00,3222.75
07/08/2017 00:00,3387.55
08/08/2017 00:00,3412.41
09/08/2017 00:00,3342.99
10/08/2017 00:00,3413.03
11/08/2017 00:00,3645.06
12/08/2017 00:00,3855.1
13/08/2017 00:00,4053.87
14/08/2017 00:00,4306.23
15/08/2017 00:00,4155.67
16/08/2017 00:00,4378.84
17/08/2017 00:00,4276.5
18/08/2017 00:00,4100
19/08/2017 00:00,4099.55
20/08/2017 00:00,4058.68
21/08/2017 00:00,3987.52
22/08/2017 00:00,4085
23/08/2017 00:00,4108.12
24/08/2017 00:00,4300.34
25/08/2017 00:00,4355.98
26/08/2017 00:00,4333.38
27/08/2017 00:00,4337.68
28/08/2017 00:00,4379.99
29/08/2017 00:00,4578.82
30/08/2017 00:00,4573.2
31/08/2017 00:00,4734.26
01/09/2017 00:00,4921.7
02/09/2017 00:00,4599.9
03/09/2017 00:00,4606.26
04/09/2017 00:00,4277
05/09/2017 00:00,4396.52
06/09/2017 00:00,4605.8
07/09/2017 00:00,4615
08/09/2017 00:00,4312
09/09/2017 00:00,4308.72
10/09/2017 00:00,4226.22
11/09/2017 00:00,4207.31
12/09/2017 00:00,4172.56
13/09/2017 00:00,3865.34
14/09/2017 00:00,3227.79
15/09/2017 00:00,3700.01
16/09/2017 00:00,3678.93
17/09/2017 00:00,3662.99
18/09/2017 00:00,4101.6
19/09/2017 00:00,3888.8
20/09/2017 00:00,3874.46
21/09/2017 00:00,3617.05
22/09/2017 00:00,3612.18
23/09/2017 00:00,3779.17
24/09/2017 00:00,3664.22
25/09/2017 00:00,3918
26/09/2017 00:00,3888.03
27/09/2017 00:00,4199.29
28/09/2017 00:00,4184.84
29/09/2017 00:00,4164.82
30/09/2017 00:00,4326.09
01/10/2017 00:00,4377.22
02/10/2017 00:00,4391.48
03/10/2017 00:00,4315.83
04/10/2017 00:00,4219.53
05/10/2017 00:00,4301.09
06/10/2017 00:00,4362.95
07/10/2017 00:00,4423.3
08/10/2017 00:00,4597.98
09/10/2017 00:00,4764.7
10/10/2017 00:00,4749.29
11/10/2017 00:00,4822.01
12/10/2017 00:00,5445
13/10/2017 00:00,5653.6
14/10/2017 00:00,5801.29
15/10/2017 00:00,5679.7
16/10/2017 00:00,5745.72
17/10/2017 00:00,5597.31
18/10/2017 00:00,5582.05
19/10/2017 00:00,5698.69
20/10/2017 00:00,5977.29
21/10/2017 00:00,6013.46
22/10/2017 00:00,5969
23/10/2017 00:00,5871.17
24/10/2017 00:00,5523.4
25/10/2017 00:00,5735.88
26/10/2017 00:00,5890
27/10/2017 00:00,5771.89
28/10/2017 00:00,5730.69
29/10/2017 00:00,6137.37
30/10/2017 00:00,6119.99
31/10/2017 00:00,6434.21
01/11/2017 00:00,6741.59
02/11/2017 00:00,7030
03/11/2017 00:00,7146.82
04/11/2017 00:00,7388.83
05/11/2017 00:00,7372.72
06/11/2017 00:00,6967.68
07/11/2017 00:00,7130.28
08/11/2017 00:00,7450.32
09/11/2017 00:00,7148
10/11/2017 00:00,6588.18
11/11/2017 00:00,6355.13
12/11/2017 00:00,5870.37
13/11/2017 00:00,6525.17
14/11/2017 00:00,6609
15/11/2017 00:00,7294
16/11/2017 00:00,7846.96
17/11/2017 00:00,7674.99
18/11/2017 00:00,7771.03
19/11/2017 00:00,8016.58
20/11/2017 00:00,8226.17
21/11/2017 00:00,8095.23
22/11/2017 00:00,8214.69
23/11/2017 00:00,7989
24/11/2017 00:00,8199.19
25/11/2017 00:00,8717.99
26/11/2017 00:00,9271.06
27/11/2017 00:00,9708.07
28/11/2017 00:00,9868.82
29/11/2017 00:00,9824.68
30/11/2017 00:00,9947.67
01/12/2017 00:00,10840.45
02/12/2017 00:00,10872
03/12/2017 00:00,11250
04/12/2017 00:00,11613.07
05/12/2017 00:00,11677
06/12/2017 00:00,13623.5
07/12/2017 00:00,16599.99
08/12/2017 00:00,15800
09/12/2017 00:00,14607.49
10/12/2017 00:00,14691
11/12/2017 00:00,16470
12/12/2017 00:00,16650.01
13/12/2017 00:00,16250
14/12/2017 00:00,16404.99
15/12/2017 00:00,17471.5
16/12/2017 00:00,19187.78
17/12/2017 00:00,18953
18/12/2017 00:00,18940.57
19/12/2017 00:00,17700
20/12/2017 00:00,16466.98
21/12/2017 00:00,15600.01
22/12/2017 00:00,14009.79
23/12/2017 00:00,14619
24/12/2017 00:00,14157.87
25/12/2017 00:00,13911.28
26/12/2017 00:00,15764.44
27/12/2017 00:00,15364.93
28/12/2017 00:00,14470.07
29/12/2017 00:00,14340
30/12/2017 00:00,12640
31/12/2017 00:00,13880
01/01/2018 00:00,13443.41
02/01/2018 00:00,14678.94
03/01/2018 00:00,15155.62
04/01/2018 00:00,15143.67
05/01/2018 00:00,16928
06/01/2018 00:00,17149.67
07/01/2018 00:00,16124.02
08/01/2018 00:00,14999.99
09/01/2018 00:00,14403.51
10/01/2018 00:00,14890.02
11/01/2018 00:00,13243.83
12/01/2018 00:00,13781.41
13/01/2018 00:00,14197.78
14/01/2018 00:00,13647.99
15/01/2018 00:00,13607.04
16/01/2018 00:00,11386.34
17/01/2018 00:00,11191.35
18/01/2018 00:00,11247.57
19/01/2018 00:00,11552
20/01/2018 00:00,12775.99
21/01/2018 00:00,11558.87
22/01/2018 00:00,10808.99
23/01/2018 00:00,10851.82
24/01/2018 00:00,11400.96
25/01/2018 00:00,11155.54
26/01/2018 00:00,11092.95
27/01/2018 00:00,11446.54
28/01/2018 00:00,11685.58
29/01/2018 00:00,11162.62
30/01/2018 00:00,9971
31/01/2018 00:00,10149
01/02/2018 00:00,8998.99
02/02/2018 00:00,8838.83
03/02/2018 00:00,9225.86
04/02/2018 00:00,8191
05/02/2018 00:00,6874.27
06/02/2018 00:00,7737.37
07/02/2018 00:00,7588.01
08/02/2018 00:00,8259.76
09/02/2018 00:00,8693.98
10/02/2018 00:00,8560
11/02/2018 00:00,8067
12/02/2018 00:00,8899
13/02/2018 00:00,8522.99
14/02/2018 00:00,9490.98
15/02/2018 00:00,10018
16/02/2018 00:00,10196
17/02/2018 00:00,11101
18/02/2018 00:00,10421.06
19/02/2018 00:00,11173
20/02/2018 00:00,11233.41
21/02/2018 00:00,10449.4
22/02/2018 00:00,9843.34
23/02/2018 00:00,10166.1
24/02/2018 00:00,9689.99
25/02/2018 00:00,9590.04
26/02/2018 00:00,10324.7
27/02/2018 00:00,10566.3
28/02/2018 00:00,10314.9
01/03/2018 00:00,10903.13
02/03/2018 00:00,11029.99
03/03/2018 00:00,11445
04/03/2018 00:00,11463.27
05/03/2018 00:00,11419.24
06/03/2018 00:00,10723.76
07/03/2018 00:00,9913.03
08/03/2018 00:00,9285.32
09/03/2018 00:00,9230
10/03/2018 00:00,8791.47
11/03/2018 00:00,9535.04
12/03/2018 00:00,9120.75
13/03/2018 00:00,9142.32
14/03/2018 00:00,8196.69
15/03/2018 00:00,8265.05
16/03/2018 00:00,8258.54
17/03/2018 00:00,7860.83
18/03/2018 00:00,8188.24
19/03/2018 00:00,8596.93
20/03/2018 00:00,8904.02
21/03/2018 00:00,8893.79
22/03/2018 00:00,8704.67
23/03/2018 00:00,8920.79
24/03/2018 00:00,8547
25/03/2018 00:00,8453.9
26/03/2018 00:00,8149.66
27/03/2018 00:00,7791.7
28/03/2018 00:00,7932.41
29/03/2018 00:00,7088.38
30/03/2018 00:00,6850
31/03/2018 00:00,6928.62
01/04/2018 00:00,6813.52
02/04/2018 00:00,7052.76
03/04/2018 00:00,7416.27
04/04/2018 00:00,6799.95
05/04/2018 00:00,6771.69
06/04/2018 00:00,6618.33
07/04/2018 00:00,6904.9
08/04/2018 00:00,7027.26
09/04/2018 00:00,6780.1
10/04/2018 00:00,6835.67
11/04/2018 00:00,6940.94
12/04/2018 00:00,7923.78
13/04/2018 00:00,7896.92
14/04/2018 00:00,8000.41
15/04/2018 00:00,8354.22
16/04/2018 00:00,8048.15
17/04/2018 00:00,7890.87
18/04/2018 00:00,8172.84
19/04/2018 00:00,8271.31
20/04/2018 00:00,8861
21/04/2018 00:00,8920.71
22/04/2018 00:00,8789.96
23/04/2018 00:00,8946.95
24/04/2018 00:00,9648
25/04/2018 00:00,8864.99
26/04/2018 00:00,9274.48
27/04/2018 00:00,8921.43
28/04/2018 00:00,9345.11
29/04/2018 00:00,9393.99
30/04/2018 00:00,9242.17
01/05/2018 00:00,9066.9
02/05/2018 00:00,9222
03/05/2018 00:00,9732.43
04/05/2018 00:00,9696.57
05/05/2018 00:00,9823.28
06/05/2018 00:00,9623.54
07/05/2018 00:00,9359.52
08/05/2018 00:00,9167.69
09/05/2018 00:00,9308.49
10/05/2018 00:00,9020.99
11/05/2018 00:00,8411.42
12/05/2018 00:00,8481.6
13/05/2018 00:00,8696.58
14/05/2018 00:00,8674.36
15/05/2018 00:00,8474.99
16/05/2018 00:00,8346.59
17/05/2018 00:00,8067.03
18/05/2018 00:00,8248.87
19/05/2018 00:00,8231.2
20/05/2018 00:00,8518.48
21/05/2018 00:00,8391.76
22/05/2018 00:00,7984.08
23/05/2018 00:00,7502.89
24/05/2018 00:00,7586.88
25/05/2018 00:00,7471.18
26/05/2018 00:00,7335.99
27/05/2018 00:00,7347.39
28/05/2018 00:00,7112.5
29/05/2018 00:00,7469.45
30/05/2018 00:00,7375.73
31/05/2018 00:00,7492.28
01/06/2018 00:00,7511.6
02/06/2018 00:00,7642
03/06/2018 00:00,7703.67
04/06/2018 00:00,7488.26
05/06/2018 00:00,7617.98
06/06/2018 00:00,7658.57
07/06/2018 00:00,7689.28
08/06/2018 00:00,7618.11
09/06/2018 00:00,7492.7
10/06/2018 00:00,6781.17
11/06/2018 00:00,6880.61
12/06/2018 00:00,6557.67
13/06/2018 00:00,6307.4
14/06/2018 00:00,6646.1
15/06/2018 00:00,6390.6
16/06/2018 00:00,6487.92
17/06/2018 00:00,6453.41
18/06/2018 00:00,6707.5
19/06/2018 00:00,6736.52
20/06/2018 00:00,6756.58
21/06/2018 00:00,6718.33
22/06/2018 00:00,6050.45
23/06/2018 00:00,6177.38
24/06/2018 00:00,6153.4
25/06/2018 00:00,6253.61
26/06/2018 00:00,6068
27/06/2018 00:00,6135.64
28/06/2018 00:00,5848.33
29/06/2018 00:00,6204.24
30/06/2018 00:00,6385.71
01/07/2018 00:00,6349.99
02/07/2018 00:00,6612.98
03/07/2018 00:00,6507.99
04/07/2018 00:00,6584.25
05/07/2018 00:00,6533.69
06/07/2018 00:00,6596.53
07/07/2018 00:00,6759.99
08/07/2018 00:00,6706.6
09/07/2018 00:00,6666.75
10/07/2018 00:00,6299.46
11/07/2018 00:00,6380
12/07/2018 00:00,6243.88
13/07/2018 00:00,6215.59
14/07/2018 00:00,6243.98
15/07/2018 00:00,6349.3
16/07/2018 00:00,6721.04
17/07/2018 00:00,7310.71
18/07/2018 00:00,7378.1
19/07/2018 00:00,7471.42
20/07/2018 00:00,7330.84
21/07/2018 00:00,7409.92
22/07/2018 00:00,7396.6
23/07/2018 00:00,7719.62
24/07/2018 00:00,8403.83
25/07/2018 00:00,8174.06
26/07/2018 00:00,7926
27/07/2018 00:00,8183.05
28/07/2018 00:00,8237.74
29/07/2018 00:00,8216.74
30/07/2018 00:00,8160.21
31/07/2018 00:00,7725.43
01/08/2018 00:00,7602.01
02/08/2018 00:00,7536.37
03/08/2018 00:00,7416.98
04/08/2018 00:00,7009.99
05/08/2018 00:00,7032.61
06/08/2018 00:00,6936.11
07/08/2018 00:00,6717.68
08/08/2018 00:00,6283.59
09/08/2018 00:00,6543.76
10/08/2018 00:00,6139.99
11/08/2018 00:00,6239.98
12/08/2018 00:00,6310.82
13/08/2018 00:00,6252.63
14/08/2018 00:00,6193.62
15/08/2018 00:00,6272.3
16/08/2018 00:00,6313.51
17/08/2018 00:00,6580.15
18/08/2018 00:00,6399.28
19/08/2018 00:00,6481.99
20/08/2018 00:00,6260.82
21/08/2018 00:00,6479.27
22/08/2018 00:00,6355.76
23/08/2018 00:00,6525.01
24/08/2018 00:00,6692.94
25/08/2018 00:00,6732.4
26/08/2018 00:00,6700.46
27/08/2018 00:00,6904.51
28/08/2018 00:00,7080.94
29/08/2018 00:00,7032.96
30/08/2018 00:00,6984.01
31/08/2018 00:00,7017.35
01/09/2018 00:00,7185.01
02/09/2018 00:00,7290.31
03/09/2018 00:00,7258.99
04/09/2018 00:00,7361
05/09/2018 00:00,6679.3
06/09/2018 00:00,6493.09
07/09/2018 00:00,6400
08/09/2018 00:00,6178.31
09/09/2018 00:00,6236.04
10/09/2018 00:00,6301.99
11/09/2018 00:00,6279.99
12/09/2018 00:00,6322.45
13/09/2018 00:00,6485.7
14/09/2018 00:00,6476.51
15/09/2018 00:00,6520.15
16/09/2018 00:00,6499.98
17/09/2018 00:00,6254.52
18/09/2018 00:00,6332.34
19/09/2018 00:00,6388.4
20/09/2018 00:00,6492.98
21/09/2018 00:00,6749.45
22/09/2018 00:00,6710.01
23/09/2018 00:00,6702.22
24/09/2018 00:00,6581.52
25/09/2018 00:00,6428.99
26/09/2018 00:00,6461.51
27/09/2018 00:00,6681.62
28/09/2018 00:00,6610.76
29/09/2018 00:00,6579.38
30/09/2018 00:00,6597.81
01/10/2018 00:00,6571.2
02/10/2018 00:00,6500
03/10/2018 00:00,6456.77
04/10/2018 00:00,6547.56
05/10/2018 00:00,6582.12
06/10/2018 00:00,6544.08
07/10/2018 00:00,6577.63
08/10/2018 00:00,6604.75
09/10/2018 00:00,6588.8
10/10/2018 00:00,6517.55
11/10/2018 00:00,6152.76
12/10/2018 00:00,6185.15
13/10/2018 00:00,6199.69
14/10/2018 00:00,6183
15/10/2018 00:00,6441.74
16/10/2018 00:00,6461.2
17/10/2018 00:00,6437.29
18/10/2018 00:00,6396.18
19/10/2018 00:00,6383.46
20/10/2018 00:00,6412.86
21/10/2018 00:00,6413.38
22/10/2018 00:00,6406.06
23/10/2018 00:00,6393.41
24/10/2018 00:00,6411.96
25/10/2018 00:00,6393.53
26/10/2018 00:00,6406.1
27/10/2018 00:00,6407.66
28/10/2018 00:00,6405.57
29/10/2018 00:00,6266.52
30/10/2018 00:00,6269.46
31/10/2018 00:00,6303.27
01/11/2018 00:00,6340.99
02/11/2018 00:00,6350.43
03/11/2018 00:00,6335
04/11/2018 00:00,6421.76
05/11/2018 00:00,6403.2
06/11/2018 00:00,6447.5
07/11/2018 00:00,6501
08/11/2018 00:00,6405.49
09/11/2018 00:00,6325
10/11/2018 00:00,6349.32
11/11/2018 00:00,6357.54
12/11/2018 00:00,6318
13/11/2018 00:00,6260.91
14/11/2018 00:00,5595.91
15/11/2018 00:00,5585
16/11/2018 00:00,5508.71
17/11/2018 00:00,5503.36
18/11/2018 00:00,5559.26
19/11/2018 00:00,4735.44
20/11/2018 00:00,4352
21/11/2018 00:00,4538.01
22/11/2018 00:00,4275.23
23/11/2018 00:00,4288.26
24/11/2018 00:00,3785.65
25/11/2018 00:00,3938.89
26/11/2018 00:00,3727.34
27/11/2018 00:00,3771.01
28/11/2018 00:00,4220.16
29/11/2018 00:00,4249.8
30/11/2018 00:00,3971.06
01/12/2018 00:00,4140.39
02/12/2018 00:00,4102.05
03/12/2018 00:00,3834.34
04/12/2018 00:00,3903.52
05/12/2018 00:00,3696.69
06/12/2018 00:00,3437.26
07/12/2018 00:00,3380.68
08/12/2018 00:00,3398.8
09/12/2018 00:00,3529.75
10/12/2018 00:00,3408
11/12/2018 00:00,3353.42
12/12/2018 00:00,3430.18
13/12/2018 00:00,3262.73
14/12/2018 00:00,3195.75
15/12/2018 00:00,3179.54
16/12/2018 00:00,3193.78
17/12/2018 00:00,3496.73
18/12/2018 00:00,3667.16
19/12/2018 00:00,3684.5
20/12/2018 00:00,4073.77
21/12/2018 00:00,3841.08
22/12/2018 00:00,3980.9
23/12/2018 00:00,3943.83
24/12/2018 00:00,4036
25/12/2018 00:00,3779.99
26/12/2018 00:00,3810.01
27/12/2018 00:00,3591.69
28/12/2018 00:00,3884.97
29/12/2018 00:00,3725.48
30/12/2018 00:00,3835.79
31/12/2018 00:00,3693.3
01/01/2019 00:00,3823.44
02/01/2019 00:00,3885.87
03/01/2019 00:00,3787.81
04/01/2019 00:00,3817.71
05/01/2019 00:00,3791.84
06/01/2019 00:00,4040.71
07/01/2019 00:00,4005.45
08/01/2019 00:00,3994.9
09/01/2019 00:00,4002.13
10/01/2019 00:00,3627.51
11/01/2019 00:00,3632.02
12/01/2019 00:00,3617.13
13/01/2019 00:00,3515.95
14/01/2019 00:00,3664.28
15/01/2019 00:00,3576.93
16/01/2019 00:00,3605.91
17/01/2019 00:00,3638.01
18/01/2019 00:00,3609.21
19/01/2019 00:00,3681
20/01/2019 00:00,3536.72
21/01/2019 00:00,3531.51
22/01/2019 00:00,3576.81
23/01/2019 00:00,3552.32
24/01/2019 00:00,3570.73
25/01/2019 00:00,3560
26/01/2019 00:00,3555.56
27/01/2019 00:00,3533.23
28/01/2019 00:00,3429.5
29/01/2019 00:00,3390.5
30/01/2019 00:00,3437.35
31/01/2019 00:00,3413.11
01/02/2019 00:00,3434.83
02/02/2019 00:00,3462.82
03/02/2019 00:00,3414.82
04/02/2019 00:00,3410.87
05/02/2019 00:00,3431.39
06/02/2019 00:00,3364.62
07/02/2019 00:00,3359.33
08/02/2019 00:00,3622.94
09/02/2019 00:00,3622.62
10/02/2019 00:00,3650.37
11/02/2019 00:00,3588.7
12/02/2019 00:00,3585.94
13/02/2019 00:00,3574.93
14/02/2019 00:00,3560.46
15/02/2019 00:00,3566.29
16/02/2019 00:00,3579.92
17/02/2019 00:00,3625.6
18/02/2019 00:00,3869.8
19/02/2019 00:00,3888.46
20/02/2019 00:00,3936.53
21/02/2019 00:00,3900.4
22/02/2019 00:00,3939.82
23/02/2019 00:00,4113.53
24/02/2019 00:00,3730.68
25/02/2019 00:00,3820.71
26/02/2019 00:00,3795.06
27/02/2019 00:00,3798.47
28/02/2019 00:00,3791.36
01/03/2019 00:00,3807.05
02/03/2019 00:00,3810.46
03/03/2019 00:00,3789.52
04/03/2019 00:00,3698.66
05/03/2019 00:00,3844.07
06/03/2019 00:00,3851.55
07/03/2019 00:00,3856.64
08/03/2019 00:00,3844.64
09/03/2019 00:00,3916.43
10/03/2019 00:00,3897.92
11/03/2019 00:00,3849.25
12/03/2019 00:00,3859.74
13/03/2019 00:00,3848.48
14/03/2019 00:00,3854.77
15/03/2019 00:00,3901.21
16/03/2019 00:00,3990
17/03/2019 00:00,3965.5
18/03/2019 00:00,3969.59
19/03/2019 00:00,3998.13
20/03/2019 00:00,4031.59
21/03/2019 00:00,3974.21
22/03/2019 00:00,3982.07
23/03/2019 00:00,3982.52
24/03/2019 00:00,3969.99
25/03/2019 00:00,3910.51
26/03/2019 00:00,3922.58
27/03/2019 00:00,4025.5
28/03/2019 00:00,4012.23
29/03/2019 00:00,4090
30/03/2019 00:00,4094.92
31/03/2019 00:00,4096.08
01/04/2019 00:00,4136.32
02/04/2019 00:00,4899.63
03/04/2019 00:00,4978.23
04/04/2019 00:00,4907.94
05/04/2019 00:00,5039.73
06/04/2019 00:00,5041.39
07/04/2019 00:00,5190.85
08/04/2019 00:00,5287.88
09/04/2019 00:00,5192.6
10/04/2019 00:00,5323.47
11/04/2019 00:00,5040.2
12/04/2019 00:00,5076.35
13/04/2019 00:00,5063.63
14/04/2019 00:00,5162.72
15/04/2019 00:00,5027.31
16/04/2019 00:00,5202.43
17/04/2019 00:00,5233.72
18/04/2019 00:00,5281.58
19/04/2019 00:00,5289.91
20/04/2019 00:00,5318.89
21/04/2019 00:00,5295.65
22/04/2019 00:00,5386.8
23/04/2019 00:00,5531.32
24/04/2019 00:00,5440.95
25/04/2019 00:00,5132.55
26/04/2019 00:00,5155.19
27/04/2019 00:00,5168.91
28/04/2019 00:00,5160.98
29/04/2019 00:00,5149.11
30/04/2019 00:00,5269
01/05/2019 00:00,5318.42
02/05/2019 00:00,5385
03/05/2019 00:00,5658.22
04/05/2019 00:00,5764.65
05/05/2019 00:00,5709.32
06/05/2019 00:00,5685.46
07/05/2019 00:00,5751.54
08/05/2019 00:00,5940.89
09/05/2019 00:00,6156.7
10/05/2019 00:00,6342.84
11/05/2019 00:00,7217.47
12/05/2019 00:00,6974.35
13/05/2019 00:00,7810.05
14/05/2019 00:00,7986
15/05/2019 00:00,8208.69
16/05/2019 00:00,7880
17/05/2019 00:00,7351.71
18/05/2019 00:00,7260.12
19/05/2019 00:00,8200
20/05/2019 00:00,8005.64
21/05/2019 00:00,7955.16
22/05/2019 00:00,7624.95
23/05/2019 00:00,7880.22
24/05/2019 00:00,7999.02
25/05/2019 00:00,8064.64
26/05/2019 00:00,8733.26
27/05/2019 00:00,8770.73
28/05/2019 00:00,8717.96
29/05/2019 00:00,8663.41
30/05/2019 00:00,8277.76
31/05/2019 00:00,8547.2
01/06/2019 00:00,8556.27
02/06/2019 00:00,8734.49
03/06/2019 00:00,8103.64
04/06/2019 00:00,7665.53
05/06/2019 00:00,7785.94
06/06/2019 00:00,7806.07
07/06/2019 00:00,8001.25
08/06/2019 00:00,7932.27
09/06/2019 00:00,7632.99
10/06/2019 00:00,8021.1
11/06/2019 00:00,7919.1
12/06/2019 00:00,8176.27
13/06/2019 00:00,8238
14/06/2019 00:00,8697.54
15/06/2019 00:00,8857.19
16/06/2019 00:00,8974.19
17/06/2019 00:00,9333.48
18/06/2019 00:00,9078.84
19/06/2019 00:00,9278.27
20/06/2019 00:00,9534.99
21/06/2019 00:00,10222.12
22/06/2019 00:00,10661.3
23/06/2019 00:00,10831.95
24/06/2019 00:00,11029.63
25/06/2019 00:00,11751.01
26/06/2019 00:00,12920.54
27/06/2019 00:00,11153.74
28/06/2019 00:00,12354.43
29/06/2019 00:00,11858.62
30/06/2019 00:00,10760.1
01/07/2019 00:00,10577.43
02/07/2019 00:00,10828.9
03/07/2019 00:00,11967.43
04/07/2019 00:00,11146.34
05/07/2019 00:00,10997.84
06/07/2019 00:00,11240
07/07/2019 00:00,11469.96
08/07/2019 00:00,12286.14
09/07/2019 00:00,12567.23
10/07/2019 00:00,12098.95
11/07/2019 00:00,11349.24
12/07/2019 00:00,11808.91
13/07/2019 00:00,11378.79
14/07/2019 00:00,10191.87
15/07/2019 00:00,10850
16/07/2019 00:00,9412.81
17/07/2019 00:00,9699.35
18/07/2019 00:00,10648.6
19/07/2019 00:00,10535.43
20/07/2019 00:00,10750.11
21/07/2019 00:00,10600.24
22/07/2019 00:00,10328.83
23/07/2019 00:00,9847.02
24/07/2019 00:00,9763.67
25/07/2019 00:00,9883.96
26/07/2019 00:00,9846.94
27/07/2019 00:00,9481.37
28/07/2019 00:00,9533.19
29/07/2019 00:00,9495.39
30/07/2019 00:00,9593.62
31/07/2019 00:00,10085.34
01/08/2019 00:00,10407.71
02/08/2019 00:00,10529.51
03/08/2019 00:00,10821.52
04/08/2019 00:00,10986.96
05/08/2019 00:00,11800
06/08/2019 00:00,11470
07/08/2019 00:00,11971.57
08/08/2019 00:00,11983.43
09/08/2019 00:00,11859.32
10/08/2019 00:00,11273.2
11/08/2019 00:00,11528.73
12/08/2019 00:00,11385.11
13/08/2019 00:00,10862.28
14/08/2019 00:00,10022.99
15/08/2019 00:00,10301.44
16/08/2019 00:00,10354.34
17/08/2019 00:00,10210.89
18/08/2019 00:00,10318.99
19/08/2019 00:00,10927.3
20/08/2019 00:00,10772.22
21/08/2019 00:00,10134.75
22/08/2019 00:00,10112.01
23/08/2019 00:00,10401.6
24/08/2019 00:00,10149.7
25/08/2019 00:00,10136.75
26/08/2019 00:00,10360.97
27/08/2019 00:00,10167.29
28/08/2019 00:00,9711.78
29/08/2019 00:00,9490
30/08/2019 00:00,9579.75
31/08/2019 00:00,9594.15
01/09/2019 00:00,9767.53
02/09/2019 00:00,10384.48
03/09/2019 00:00,10617.61
04/09/2019 00:00,10586.26
05/09/2019 00:00,10573.66
06/09/2019 00:00,10311.09
07/09/2019 00:00,10484.39
08/09/2019 00:00,10400.18
09/09/2019 00:00,10307.45
10/09/2019 00:00,10096
11/09/2019 00:00,10154.46
12/09/2019 00:00,10420.34
13/09/2019 00:00,10368.65
14/09/2019 00:00,10355.37
15/09/2019 00:00,10305.74
16/09/2019 00:00,10269.98
17/09/2019 00:00,10195.73
18/09/2019 00:00,10152.09
19/09/2019 00:00,10271.53
20/09/2019 00:00,10169.02
21/09/2019 00:00,9985.28
22/09/2019 00:00,10020.58
23/09/2019 00:00,9682.19
24/09/2019 00:00,8536.82
25/09/2019 00:00,8432.16
26/09/2019 00:00,8055.03
27/09/2019 00:00,8187.72
28/09/2019 00:00,8218.07
29/09/2019 00:00,8047.6
30/09/2019 00:00,8298.45
01/10/2019 00:00,8319.01
02/10/2019 00:00,8373.42
03/10/2019 00:00,8239.92
04/10/2019 00:00,8152.07
05/10/2019 00:00,8145.17
06/10/2019 00:00,7854.12
07/10/2019 00:00,8205.53
08/10/2019 00:00,8178.54
09/10/2019 00:00,8586.34
10/10/2019 00:00,8582.11
11/10/2019 00:00,8265.55
12/10/2019 00:00,8303.43
13/10/2019 00:00,8282.96
14/10/2019 00:00,8362.99
15/10/2019 00:00,8155.13
16/10/2019 00:00,7995.89
17/10/2019 00:00,8073.32
18/10/2019 00:00,7955.08
19/10/2019 00:00,7960.49
20/10/2019 00:00,8235.74
21/10/2019 00:00,8213.65
22/10/2019 00:00,8025.9
23/10/2019 00:00,7470.77
24/10/2019 00:00,7435
25/10/2019 00:00,8662.66
26/10/2019 00:00,9252.75
27/10/2019 00:00,9557.08
28/10/2019 00:00,9216.44
29/10/2019 00:00,9426.94
30/10/2019 00:00,9159.94
31/10/2019 00:00,9150.07
01/11/2019 00:00,9250.45
02/11/2019 00:00,9304.75
03/11/2019 00:00,9207
04/11/2019 00:00,9410.76
05/11/2019 00:00,9320.14
06/11/2019 00:00,9344.78
07/11/2019 00:00,9199.36
08/11/2019 00:00,8767.37
09/11/2019 00:00,8812.21
10/11/2019 00:00,9024.49
11/11/2019 00:00,8720.36
12/11/2019 00:00,8813.91
13/11/2019 00:00,8755.24
14/11/2019 00:00,8636.9
15/11/2019 00:00,8463.49
16/11/2019 00:00,8484.63
